"511950047635050496","Breaking the law #MypicturewithTheBeatles #TheBeatles #MuseoDeCera #DF #Turisteando #WaxMuseum #YOLO #GeorgeHarri... http://t.co/09rhMUHx48","JoaqnGnzl","0","0"
"511949946783019009","Baileys on a school night? #yolo","moohalaa","0","0"
"511949847633887232","Breaking the law #MypicturewithTheBeatles #TheBeatles #MuseoDeCera #DF #Turisteando #WaxMuseum #YOLO #GeorgeHarri... http://t.co/3Y9rYy1mO0","AnnGzmaan","0","0"
"511949696890572800","Breaking the law #MypicturewithTheBeatles #TheBeatles #MuseoDeCera #DF #Turisteando #WaxMuseum #YOLO #GeorgeHarri... http://t.co/mUA4HmL1yu","Nao_Grciia","0","0"
"511949318623088640","Just upgraded my package to include Sky Sports 
Hate Murdoch but #YOLO 
#BORvsAFC","RamblinGooner","1","0"
"511949124972052481","#yolo is the motto","Av_Princessx","0","1"
"511949053173964800","@alix_crane so do meg and rachel and they're coming out #yolo","BenjamingePage","0","0"
"511948961155145728","Got a seat first level off the floor. Couldn't being myself to drop $100. Anyway, #yolo.","TheFrayMovement","0","0"
"511948915080704000","Loooooondon! It's only 7:40pm and I've already been drunk, comared and nearly sobered up 😂 time to start drinking again I say! #yolo #tolo","BrittaniEvelyn","0","0"
"511948856695988224","Tweeting from a blokia #yolo","Jamezworld","0","0"
"511948803327684609","@scline87 @ThatGirlKiki20 yes, this just made my day! #NewFavDong #IMeantSong #YOLO","kingtopher27","0","1"
"511948475857395712","Alexis Sanchez being a subtle rebel by wearing a padded training coat rather than an anthem jacket #yolo","KeirB","0","0"
"511948450989342720","@OlgitaBabiee being fat fo life! #yolo","D_espinoza94","0","1"
"511948240942804993","fuckin enjoy dat shit http://t.co/aXQ2Aiqgn9 yolo #yolo #yoloswag420jesus","lil_teezan","0","0"
"511947901854306305","@shi4life13 keep it up at school and I will come visit you at mcdonalds.....

#yolo. #dumb #smartenup","Gratitude1977","0","0"
"511947819113275392","@BlakeHibdon study party in the bathroom #yolo","RaynaBeach","0","1"
"511947241129795584","Drinking wine on a night out when i have a lecture at 9 tomorrow morning #yolo","alextraynorrr","0","2"
"511946932835876864","Rumours going around I'm a lesbian .. Awh cute 💕#yolo","layla14_","0","0"
"511946747120467969","@DamnYouBurger if you missed &amp; got your cartilage it'd hurt like hell but #yolo","JesusEnsIaves","0","0"
"511946614668541952","RT @llvvzz: Make sure to spend your life on the Internet looking for approval from people you'll never meet!

#YOLO","girl_a_whirl","78","0"
"511946603159359488","@Bookieinsiders Put ludogrets draw..$1 gets me 3.3k #yolo","HaywoodJabIowme","0","1"
"511946472544550912","Well embarking on something new. Classes start tonight. #yolo","teresalhrab","0","0"
"511946260153401345","So apparently I'm a lesbian bc I said I was in love with Kate upton? Hmm okay then #yolo","SummerReda1","0","3"
"511946149725761536","@Nashgrier   I just stole this random guys goldfish. #yolo","bateman_99","0","0"
"511945962953408512","Our State of The Art Service Dept. In Action! http://t.co/jc78U7Cl8S #yolo #dueck #overton #chevy #rt #folloback #rt http://t.co/mvK4voiCs1","urduecksalesguy","0","0"
"511945903889190912","goin down pub for a few cheeky wkds lads could get messy #yolo #banter","GenesisCakez","0","0"
"511945812054900736","Deleted all crates... #yolo...","DjBiggRich","0","0"
"511945666692931584","Bulgarian pub golf consisted of throwing the score card away before we left the hotel and drinking cocktails all night #yolo #fuckofftequila","smitchell_25","0","0"
"511945621620920320","@Nashgrier please tell @Seldenom13 you love her cos #yolo ♥","bluetiedyeeyes","0","0"
"511945522425634817","@Phillips officially ridin' solo to tonight's show. #yolo","lisajablon","0","1"
"511945449453158402","RT @hattiejords: L O L picture of a fucking whale #yolo","katiesmithhhx","2","0"
"511945314274910208","I tweet whatever I feel then realize my twitter is stalked 24/7....then go back to tweeting whatever I feel #yolo","brieeex0","2","11"
"511945099522342912","Just spent my afternoon repelling down 26 stories bc #yolo #regram from @kaitlesh http://t.co/34TAajQG3L","LeahSilinski","0","0"
"511945054693646337","Just found this on my phone when the fuck was it #haha #yolo @joshclegg10 http://t.co/MYETzQRTRD","BENJONESYY","0","1"
"511944901823844352","Just woke up #yolo","kristinAnsuini","0","0"
"511944592204500992","RT @SoyFherEscobedo: Kiss me 😜 es mi cumpleeee woeeeey! #HappyBirthdayToMe #Happy #Priceless #Party #YOLO 🍻 http://t.co/Wym7rbEvYq","Karlos_Aguilar","1","0"
"511944349467570176","you only live once so just go fucking nuts! 💃 #yolo #suicidesilence #makeeveryseconddevine… http://t.co/PqJpNr0zLb","traumaorthogirl","0","0"
"511944136459833344","@BobInman is headlining as keynote speaker at the Queen City Writers Conference. Meet him &amp; others—ONE MONTH! http://t.co/WF2my9mOsQ #YOLO","qcitywriters","0","0"
"511944073566228481","Not a bad Tuesday in the office #vegas #wfh #rehab #mgm #poolparty #asians #beer #vscocam #vsco #Yolo at http://t.co/vH9zDUvHwZ","scenesfromrehab","0","0"
"511944013877100544","@_theylovelucy_ fell asleep already #yolo 😅 &amp; he's just now starting to ""teach"". GET ME OUTTA HERE!!!","TheRealQueeenV","0","1"
"511944009150107648","""@TANNeR_B_RAD32: #YOLO!  This is true, but you don't respawn either...""","TannerDavidBoyd","0","0"
"511943800546402304","#TheShip #Pune #India #PuneInstagrammers #yolo #blah #selfie ✌️💖🎵 (via shots) #shots #shotsapp #edm… http://t.co/nR5lbyQrVs","iheart52514","0","1"
"511943763963707392","Blah I look so tired from finals ugh loyalcoalition #finals #yolo #tired http://t.co/IXBEpLd4f8","alexesquigly","0","0"
"511943562716803073","RT @Geadivina: @damgood13 #ylvis .. and work schedules too... #YOLO","damgood13","1","0"
"511943499881926658","About to take my first university quiz #yolo #engineerswag #ACDC","Arkondoma","0","0"
"511943390108606464","Talking to friend on Skype and she said ""I want a orange! Wait no I want a big juicy banana"" I was like #LOL #YOLO #yoloswag","jashmore13","0","0"
"511943300614742016","Black lipstick for the win!
#idgak #yolo #black #nirvanna by justtjaay http://t.co/hOSiJ8K6FW","IndieFLL","0","1"
"511943059266093056","Can't be arsed going out now that I've been chillaxing! Probs will anyway #yolo #freshaaaass","RachaelCornick","0","0"
"511942894580932610","RT @mmmariely: I should probably iron this top bbbbuuuttt I'm not #yolo","rossaaliee","2","0"
"511942829766377472","@damgood13 #ylvis .. and work schedules too... #YOLO","Geadivina","1","0"
"511942646445912066","Ed Sheeran concert tonight and a chem test tomorrow... 😬 #yolo?","Katrina_Pie","0","0"
"511942428677636096","I just summed my adult life up to blackout drunkenness, dick &amp; fart jokes, many unused erections and a marriage to Netflix #yolo","creepshowrick","1","1"
"511942399183310849","RT @ArminDinoAvdic: @AmsaRahic Amrazing Swaghic #yolo","AmsaRahic","1","0"
"511942330191187968","simeone starts raul garcia up front and ancelotti starts casillas cause #yolo and #idgaf #Atleti #RealMadrid @flooo09 @Cabezas","rodrigos718","0","0"
"511942108710596608","Set a goal! Make a plan. Work towards it. Use our app to help you along the way. http://t.co/mA46RiCgKW #fitness #YOLO #happiness","FitnessFFreedom","0","0"
"511942100804730880","Parking by the aviation building even though they're doing bottle rockets #yolo","JessicaCordell_","0","1"
"511941979052457984","Really not feelin school today so going for lunch instead #yolo","hannahalex_mck","0","1"
"511941711053209600","Everyone in the world is getting closer to their death, so live life to its fullest.  -sits and does nothing all day- #yolo","AlexGilbert42","0","0"
"511941707622273024","RT @aidapauzi: My aunty's cousin getting married. Lek je nikah pakai sneakers😂 #yolo http://t.co/6hs0tbZbzD","MasyaMohdAR","5498","0"
"511941621861339136","Mind, body, soul .... &amp; 🍩 donuts. #health #yoga #Yolo #sweettooth http://t.co/FbtpvNzW9R","jami_christine","0","1"
"511941591205163008","RT @maddiequevedo: So much for waking up early and finishing my hw. #YOLO","FRANCHESKA_x33","1","0"
"511941587891679234","@AmsaRahic Amrazing Swaghic #yolo","ArminDinoAvdic","1","1"
"511941423764361216","Just finished all episodes of IT Crowd, cos hey fuck it why not #ITCrowd #YOLO","JONESestate","0","0"
"511941406169264129","This is what we do when we're running out of voice~

#yolo #singingtoourheartcontent @ Teo Heng… http://t.co/YTSZRC2RxE","dariusloo","0","0"
"511941336854183937","Kiss me 😜 es mi cumpleeee woeeeey! #HappyBirthdayToMe #Happy #Priceless #Party #YOLO 🍻 http://t.co/Wym7rbEvYq","SoyFherEscobedo","1","0"
"511941066753593345","What the hell! #yolo #onlythegooddieyoung @devoncook6 http://t.co/ruQAqmVAIY","Bc0531","0","1"
"511940837287407620","A little first class lunch on the way home to CLT. #bloodyMarry #airPlaneCowboy #usAir #vegas #yolo… http://t.co/IvKbV4NJyJ","NahrstedtMark","0","0"
"511940771302637568","'Hey it's me Kacey, I'm not dead in a ditch LOL 🐋 #YOLO'","heathermills_","0","0"
"511940668990967808","Yolo is what changes people. #yolo #yoloswag420jesus","lil_teezan","0","0"
"511940382431916032","RT @hattiejords: L O L picture of a fucking whale #yolo","ShonaMcgoogan","2","0"
"511940203293184000","Luv this #luvhim #yolo #quote #itswhoyouare #elvis #presley by annie_rose_is_a_penguin http://t.co/BigBreSbnD","LIPSapp","0","0"
"511939907183726592","@chloemcsats and pizza express tomorrow!! We're just living the dream chlo, #yolo","StephCarlyon","0","1"
"511939884475752448","L O L picture of a fucking whale #yolo","hattiejords","2","0"
"511939492237045760","RT @Celest_3: ""@jguajardo6: @Celest_3 We were some bad mother fuckers lol."" True that! Lmao #yolo","jguajardo6","1","0"
"511939401178677249","I'm eating pizza with a spoon, props to you Amber. . . #yolo","18akarber","0","1"
"511939251593052160","Yes.. you can see it.. take it.. Life is #YOLO :) Thinking about your future though ;) http://t.co/IlR8i9FsPc","sharvinzlife","0","0"
"511939195993354240","RT @Jacktheladoooh: Only 550 Fridays in a mans life time @Jacobeeeaaannn #Deep #Life #yolo","Jacobeeeaaannn","1","0"
"511939055404466177","Achievements of the day include teaching an elderly client the word #YOLO and pouring a glass of wine within 2 minutes of getting home!","LizziSimmons","0","0"
"511938867810017280","RT @Tabulaa_: Bucket List - Go to a Rave.  https://t.co/NP0NcSLbgw -    #rave #yolo #bucketlist #lifegoal #rt #retweet #follow #fb http://t…","taino315","97","0"
"511938766920253440","“@ItsDiaM: ITS ENOUGH, I'm gonna go for it #yolo #fuckpride” not before consulting me you're not 👀","iamdeeha","0","0"
"511938737228771328","Bored #Yolo http://t.co/jpYlzgcCjQ","ISlangCocaine","0","0"
"511938436421656577","… If humans had any kind of sense, we’d spend a lot less on end-of-life care, and much more on end-of-life travel/tourism.

#yolo","jasonmklug","0","0"
"511938291818827776","RT @Kimberlocks: #YOLO HUMBER LIFE COPU SESH MAD DOLLA BILLZ @keeeleah http://t.co/9dcSBw21jq","keeeleah","1","0"
"511938288081698816","RT @BruchJoel: My mind is set on either playing the round of my life tomorrow or the absolute worst #yolo","McNewBlake","1","0"
"511938287821656066","RT @aidapauzi: My aunty's cousin getting married. Lek je nikah pakai sneakers😂 #yolo http://t.co/6hs0tbZbzD","MuhdZakwann","5498","0"
"511938149770334210","RT @ellewallis: A large majority of my vocabulary is words I started using ironically to piss off @n_forsyth12 #bae #swerve #yolo","siewlee1812","1","0"
"511938073283010560","Totally wearing mismatched vintage right now, but #yolo","DancerDanna","0","1"
"511938060616212480","""@jguajardo6: @Celest_3 We were some bad mother fuckers lol."" True that! Lmao #yolo","Celest_3","1","2"
"511938038369632256","RT @Poetry4Bitcoin: @PlurWatches CONTEST!! #edm #rave #edc #plur #watches #photoshop #yolo","PlurWatches","1","0"
"511937940621377536","ITS ENOUGH, I'm gonna go for it #yolo #fuckpride","ItsDiaM","0","0"
"511937908379758592","@Kn1ghtHarvey @BiinnyTV @Neo_TA_Twitch Because #YOLO","AlfalfaQc","0","0"
"511937865958555648","Everyone else is done. Meanwhile.. #yolo http://t.co/2EHW6ZaVqD","mariellagalvan","0","0"
"511937862514667520","I still love drake though. #snuggles #YOLO @Randy_Leee http://t.co/J0DVhOvmYk","CallinMorris","0","0"
"511937832534151168","Got offered a house rent free if I was willing to be a man's personal dominatrix..... #yolo","Jessiny","0","1"
"511937794105942016","@Busty_gal_92 let me know where and when #yolo","yeahboidorset","0","0"
"511937578820325376","@PlurWatches CONTEST!! #edm #rave #edc #plur #watches #photoshop #yolo","Poetry4Bitcoin","1","0"
"511937488219549696","A large majority of my vocabulary is words I started using ironically to piss off @n_forsyth12 #bae #swerve #yolo","ellewallis","1","1"
"511937364433063938","Only 550 Fridays in a mans life time @Jacobeeeaaannn #Deep #Life #yolo","Jacktheladoooh","1","1"
"511937100800073728","@LeanneBarry_ I did but I wanted to mix it up yano #yolo","MoloneyCara","0","0"
"511937097813737472","LIFE IS TOO SHORT NOT TO LIVE IT UP #YOLO","LifeNthaKooler","0","0"
"511936998765232130","You Only Live Once #YOLO  Nigga That's Tha Motto !","ImDopeSoWutt","0","0"
"511936893362372608","Be Remembered as a sensual woman, make your existens the most beautiful memory In a humans mind. #quote #relationship #love #NYC #yolo","WardahMeow","0","0"
"511936628613742594","Seeing myself in another person makes you see your bad side first hand. 
#Yolo","12R3D","0","0"
"511936623677034496","Pizza for breakfast #YOLO","TheTryHard22","0","0"
"511936601673326592","Hooo want tu partiiii? I hav no lif ):
#yolo #420 #blazeit #meth #swag","FabianPalomo_R9","0","0"
"511936560011292672","Raining &amp; I'm over here crippled trying to get to class. #yolo #noragrets","maddieliciously","0","0"
"512001287731572736","My eyes hurt from watching so much tv #yolo","Cosmoooo_","0","0"
"512001221381881856","Ham sandwich Tuesday!!!!!!!!!!!! #yolo #lego #turnup 🍻🍻🍻🍻🍻","alllliiiee","0","0"
"512000977688592384","JUMP START your writing career at the Queen City Writers Conference. October 16-18. Charlotte, NC. http://t.co/gWJVMmk1Vv #amwriting #YOLO","qcitywriters","0","0"
"512000702538084352","Fuck it, I'm doing it. #yolo #sweg","delrioooooooo","0","1"
"512000588666900480","We talk some shit #yolo http://t.co/2odGM5GxXq","LibbyMayEdwards","0","0"
"512000560468594689","@NikkiSixx Glad to hear it went WELL Enjoy Your evening #Sixx Lets Soar thru the Rest of Our Life Why Not #YOLO Life is short Enjoy evry sec","AngieWilliams45","0","0"
"512000526201151488","My first tattoo session is nov 19 if I last the whole five hours it'll be 750! 
#yolo #inkmybody 😳😜💉💸💸💸","BlueEyedBayB","0","0"
"512000279214956544","Me: Too broke to afford an iron
Me: Uses a hair straightener
Me: #yolo","windawewis","0","0"
"512000236491780096","@moisterrific #YOLO this. :P Violating intellectual property? o,O","Xeitology","0","0"
"512000124105785344","damn messed that tweet up #yolo","xojasmiiinexo","0","0"
"512000048344104960","#skipping #yolo  took a skipping break. #voltaire http://t.co/ogw0lXqM8l","PrevivorMomRuns","0","0"
"512000018182832128","he wouldn't go to homecoming, so we forced him. 😈 #icantbelievewedidthis #yolo #yinandyang2k14… http://t.co/ui55LUcAsj","oheyitsannie","0","0"
"511999976226844672","#skipping #yolo  took a skipping break. #voltaire http://t.co/OFYn7bw1fN","PrevivorMomRuns","0","0"
"511999831284662272","Always sad to find out someone is a cat person #allergies #yolo","laura_hauser","0","0"
"511999792151818240","The downside of preparing to travel.  #yolo, so #vaccinate http://t.co/YoGnPLTmUp http://t.co/t6dJrPdziX","pbulsink","0","0"
"511999578573664256","RT @martiniwines: The Italian version of #YOLO is Gioia di Vivere—the joy of living! Have a safe and sparkling weekend!","kglenyora","1","0"
"511999448877395969","Day off to morrow. Busy aul day though. Dying for eh. #Yolo","CianL4","0","1"
"511999426512973824","Cabbing to work again cause #yolo","sgsnehaa","0","2"
"511999369768624128","Austin told me not to put a whole packet of breath strips in my mouth but I did it anyways. #yolo","kaikaimary","0","0"
"511999136258723840","@crashrider  @dan_mitre I just sent him an invite. Now we can double spam. #yolo","Bug_Will","0","1"
"511998842468712448","Haha after watching the new #MortalKombat elevator #prank, I remembered this! #HILARIOUS !!! http://t.co/TOa89U2UUT #amazing #crazy #yolo","petroweaver","0","0"
"511998820129857537","My buddy says he makes some mean homemade bread and buns so that's what we're gonna sell for 40% of our Entrepreneurship course mark #yolo","IHorahan","0","1"
"511998621215379456","Not even sure who I sent this to but #yolo as usual http://t.co/rrE3UAV2BY","GrrlGhost","0","2"
"511998553376710656","playing the kim kardashian game...starting an 8 hour photo shoot 1 hour before i go to bed..going to need more energy for this .#yolo","Not_Alice_","0","2"
"511998545294270465","@frankieadeux the #yolo in our stars","MeowMiskers","0","1"
"511998534661734401","Can't wait to find the lucky girl Levi &amp; I are gunna tag team in Mexico😂 #Yolo","DallynLSmith","0","0"
"511998433784520704","Life is so incredibly short when you consider the bigger perspective on things. #YOLO!","Kimya_tam","0","0"
"511998115726262272","@yobails nope😐 just going to sneak in #yolo","MorganGeller","0","1"
"511997908670218240","RT @free981: #NerdALERT: @krispykreme is introducing @Ghostbusters30 Stay Puft Marshmallow Doughnuts! #Mmm #YOLO ~ @RyanVallyD http://t.co/…","RyanVallyD","1","0"
"511997838822506497","RT @Melanieees24: ""@SippinSlimFast: http://t.co/owRD5haLbe"" yeah dude #YOLO","SippinSlimFast","1","0"
"511997815707271168","SMH and im going dizzy #YOLO #bot雪","Koyuki_RPA","0","0"
"511997815631794176","@MeowMiskers maybe #YOLO can be our always","frankieadeux","0","1"
"511997791615610881","""@SippinSlimFast: http://t.co/owRD5haLbe"" yeah dude #YOLO","Melanieees24","1","1"
"511997729011417088","RT @CanfieldFloor3: Canfield Floor 3: Salsa Sunday tonight at 9:30 #TurnUpOrTransfer #yolo #SundayFunDay #SelfieSunday #ItsTuesday","VeeKlee","1","0"
"511997637957255168","RT @Dukey_bby: Me and Mike just put laxatives in the kids dinner #Banter #Yolo #Duked 😂😂","nevekiddx","34","0"
"511997624590032896","RT @residcntevil: throwback #yolo #swag #gettingbitches #thirsty http://t.co/xaZ4R6gzWw","greendcy","2","0"
"511997572702285824","Jokes. First game of ccf softball is on Saturday... First time meeting the team is on Saturday... 😂😂😂 #gg #nice #yolo","mkhhau","0","0"
"511997415441055744","#NerdALERT: @krispykreme is introducing @Ghostbusters30 Stay Puft Marshmallow Doughnuts! #Mmm #YOLO ~ @RyanVallyD http://t.co/CZmUArxKXN","free981","1","0"
"511997362852859904","Hanging out my kitchen, eating Snappy Crisps, listening to an audiobook, and chopping lettuce. #yolo","DrGomek","0","0"
"511997261237059584","#planetarium griffithpark #hotasfuck #tuesday #dayout #losangeles #fun #einstein #getonhislevel #yolo… http://t.co/TTkJ0aeO0h","jammyjamshaggis","0","0"
"511997011252748288","RT @irwinsxxgiggle: #yolo okay michael clifford from 5sos listen up. If you follow me i will dm you a joke every single day. Deal? :3 http:…","lukesbuttcraic","2","0"
"511996748374765568","RT @vl0pez: Eating fries @ tim hortons #yolo #werecool http://t.co/62pfSSS1gq","tanikaaav_","1","0"
"511996689268211712","#yolo right? Out to Drake &amp; Lil Wayne💜 http://t.co/gyIscU3Cat","ittssjesss","0","1"
"511996663884705793","My 13th birthday is gonna be the best one ✌️ #yolo #swag #cashmoneyhero #eightdays 😈💋1⃣3⃣","brii_gurll","0","1"
"511996618158387201","I will soon weigh 900 lbs if this keeps up. #yolo #whatevs","NotDrunk1124","0","1"
"511996199793344513","Yes mom 😂 #yolo http://t.co/iCHZkAV2Ga","_ErinMckee_","0","0"
"511996149214240768","Just had a mince pie in September… #yolo #MincePieMadness","MatthewJSmyth","0","0"
"511996023850680320","@SteLFC91 Go anyway #YOLO","aoifeisainmdom_","0","0"
"511995832376520704","I let my crew take long ass breaks #yolo","asvpscxrpix","0","0"
"511995651060924416","RT @beyonddc: Oh god. Montgomery County is launching a safety campaign aimed at teens, using a #YOLO theme. http://t.co/Ro1Ey2MbTq","dlayphoto","1","0"
"511995351763783680","And It's been a while #quote #funny #truth #dontcare #notimefordrama #experience #yolo #nofear http://t.co/WnCqFx6YtT","CrystalsTravels","0","0"
"511995294326611968","Just got to this three hour class but I'm so tired. Ima k/o hopefully he doesn't kick me out #fingerscrossed #yolo","tazz_flexin","0","0"
"511995213251112960","RT @gough_parker: I LOVE GHS OMFG CANT EVEN WITH GHS GOSH THERE GREAT!!!!! :D #yolo","B_duffi","4","0"
"511995146540683265","@EphemeralRift #yolo is eternal. Unfortunately.","theelectricdoc","0","0"
"511995034313703424","We're 20 minutes late for back to school so mar parked in a handicap #yolo http://t.co/98E8UOPbxR","taco_bellaa","0","1"
"511995013887451136","Oh god. Montgomery County is launching a safety campaign aimed at teens, using a #YOLO theme. http://t.co/Ro1Ey2MbTq","beyonddc","1","2"
"511994984544096256","RT @gough_parker: I LOVE GHS OMFG CANT EVEN WITH GHS GOSH THERE GREAT!!!!! :D #yolo","Jennifred12","4","0"
"511994877727768577","Versace night #versace #tb #df #cat #night #vip #fun #throwback #coat #creepy #mexico #valevergalavida #fun #yolo http://t.co/wEhFQ63Zfb","OTereasa","0","0"
"511994773016952832","RT @EphemeralRift: Seems like #rekt is the new #yolo","zatara214","1","0"
"511994484314619906","Might purchase a ticket to see Jimmy Eat World in Port Chester because even if they played in the city no one would agree to go so #yolo","bekahstallworth","0","0"
"511994250637361153","RT @irwinsxxgiggle: #yolo okay michael clifford from 5sos listen up. If you follow me i will dm you a joke every single day. Deal? :3 http:…","cashsextape","2","0"
"511994225341526016","Seems like #rekt is the new #yolo","EphemeralRift","1","3"
"511994206257442816","Eating fries @ tim hortons #yolo #werecool http://t.co/62pfSSS1gq","vl0pez","1","0"
"511994085188861953","@jasonmeyers19 No point in being a shy guy only live once #YOLO + it was only fun n games Iv got a mrs yoooo!","JGilder9","0","0"
"511994001357303808","Playing in the rain, because #YOLO #loveofmylife http://t.co/0d3f08DIkC","rachaelsimmons","0","0"
"511993917739253760","You can't go back and change the past, so look to the future and yolo #yolo #yoloswag420jesus","lil_teezan","0","0"
"511993785283141632","You got this, homie. I believe in you. #yolo","tskaggs","0","0"
"511993776131551232","Fannypack light rail situation #yolo #momjeans http://t.co/70NYLkGsMM","go4elk","0","0"
"511993478902190080","Canfield Floor 3: Salsa Sunday tonight at 9:30 #TurnUpOrTransfer #yolo #SundayFunDay #SelfieSunday #ItsTuesday","CanfieldFloor3","1","1"
"511993407632601089","#yolo okay michael clifford from 5sos listen up. If you follow me i will dm you a joke every single day. Deal? :3 http://t.co/AwI0eKwm1x","irwinsxxgiggle","2","1"
"511993378679324672","What a return! #lovedit #worththebruises #YOLO","sa_haines","0","1"
"511993318868537345","RT @HumbleMotive: Someone said, You only live once, but if you do it right, once is enough. #YOLO","SimplyRachi","1","0"
"511993284164874241","I'm doing this for the Holidays!!!! #Lmao #Ecard #Meme #Crazy #ImGoingToHell #YOLO #Christmas… http://t.co/8V42Nw1Mak","TeddyBearTemp","0","0"
"511993091038117889","@dablackjackgirl yay! #yolo xx","lukeyliz","0","0"
"511992996162965505","....and it was actually pretty funny #yolo","seanmcgrath44","0","0"
"511992909134974976","watchin youtube videos while my nails dry #yolo #swag #jennamarbles #glozelle #2013 #swag","TinyTATARI","0","0"
"511992892811145216","RT @tootches: @SiobhanHarnedy @TraceDotFace Yes girls. Strawberry gin. You can thank me now. #yolo #ALOL #bowdowntoher http://t.co/PvOcWwwS…","TraceDotFace","1","0"
"511992671611936768","@SiobhanHarnedy @TraceDotFace Yes girls. Strawberry gin. You can thank me now. #yolo #ALOL #bowdowntoher http://t.co/PvOcWwwSiS","tootches","1","2"
"511992656734744576","I swear I just give everyone food poisoning 😂😂😂😂 #yolo","nicolecharan","0","1"
"511992369978548224","RT @allison_haan: Not an HC or Calvin student and still using KnightCite. #yolo","CalebVochaska","1","0"
"511992259454443520","Everybody Meet Professor Zach. 👌#YOLO #YOLO #YOLOSWAG http://t.co/D1tK0Beg3A","kelseywlasiuk","0","1"
"511992083498803201","Some things are just better explained with a photo! #chocolatenachos #yolo #nomnom http://t.co/fsdVSt2C89","ComeToParadise","0","0"
"511991982928187394","Changed my sweats to my gym shorts in the bus cause Fuckn hot #yolo💯","cruz_jess99","0","1"
"511991761741561856","Eating a cookie even though I have the stomach bug #yolo #swag","PrincessHaley7","0","0"
"511991609849028609","So I bought an older edition of my English book cause it was literally $100 cheaper and I think its missing mad info.  #yolo","craigmalk","0","1"
"511991427929481216","Why would I get twitter to tweet ""yo went to the store today #yolo"" ........#brody?","morganobrieen","0","3"
"511991367703494656","Funny how everything Suddenly falls into place #yolo","j_kay90","0","0"
"511991150828601345","When a lass keeps taking selfies in the gym... I run in background #Yolo #GYM #selfiesteal","Lowesy4","0","2"
"511991123061923841","Just finished an insane workout!! &amp; yes I do workout every day #LivingStrong #Healthy #MusicHelps #StayStrong #YOLO http://t.co/RCz0iMm25j","shane9090","0","1"
"511991099989426176","The fact that my little sister is telling me how soft grunge she is... #cool #softgrunge #yolo","whitneyhayden26","0","2"
"511990990702645248","Shorts in an academic building. #yolo","Eli_Biz","0","0"
"511990958024851456","Jurgen Klopp out on the touch line wearing a hoody 😂 #lovetheguy #boss #yolo","vigey1","0","0"
"511990916299915264","Sometimes u just have to say fuck it lol #yolo","syd_snipes9","0","2"
"511990904601976834","@RWW I love PayPal! Their securitah is just as #YOLO as Apple’s: https://t.co/nWb7h5Xyn6","yolocrypto","0","0"
"511990835655634944","@Iamtich how do you fancy like a tweet spree #yolo #imissyou #alot #wannaseeyousoon #ihaveabighugwaiting #withdrawalsymptomsnotgone","lovetich","0","0"
"511990277360611329","Someone said, You only live once, but if you do it right, once is enough. #YOLO","HumbleMotive","1","0"
"511990242942140416","YO VOTO POR #BullysteriaSebas  #KCAMexico  @SebasArango ♥ #YOLO. 
¿Follow me? :3 http://t.co/WJmRM7IOYh","YourDreamNight","0","0"
"511990093301944320","@shazzataylor91  we would ❤ if u organised a flippy cup tournament 4 Saturday night please thank you! :D #flippycup #yolo
@aj91x @emmNeill","Cr4igieB0y","0","2"
"511990044899295232","It's real....the Waffle Sandwich. Two waffles, steak, bacon, and onions. #YOLO #WaffleTime #PartyTime http://t.co/EZFkGHNauZ","jordanJKtaylor","0","0"
"511989959260389376","@emlauraguest live love laugh #yolo","drxwsfantasy","0","0"
"511989935839387648","@Jaguarhai 4ever and evaaaaa! #yolo #fomo","FriedlVonGrimm","0","1"
"511989824900042752","@WarwickNewYork what bribes aside from cash do u accept to get an upgrade to a signature suite? I'm daring if u are... #yolo  #nosugardaddy","moncrapper","0","0"
"511989819543941120","I accidentally sent Chloe my nudes #yolo","eurghoutside","0","0"
"511989665541652480","Fuck #YOLO: Forget the bucket list: these are the things you should avoid before you die | Jessica Reed http://t.co/CIfSU0Y7KH","TonioMartinez","0","0"
"511989333297868800","My babies ❤️ @mel_clement lunastar_3  #instagood #london #reunion #YOLO #xoxo #potd @ Earl of Camden http://t.co/iedfzydYn6","WattsMg","0","0"
"511989300154466304","I wonder if I reach 40+, would I still party? Hahahaha.. #enjoyeverythingwhileyoucan #dowhateveryouwant #yolo","TinzTheGreat","0","0"
"511989245532438528","Just took the elevator down one floor #CauseICan #Yolo","candacehills","0","0"
"511989066267516929","Ditch Medicine and become a zibala #LifeGoals #YOLO","NasserLamice","0","0"
"511989017882427393","Sometimes i think the life is easy...
You only open your eyes!
#Yolo http://t.co/x50AThphEq","sarahvaldez4","0","0"
"511989012429799425","RT @YABOYLILB: Driving a spaceship high af #YOLO http://t.co/vAJa2VWye4","AjzahnK","1180","0"
"511988783643103232","hi all hope u are all ok and enjoying your night just wanted to say have a good night and sleep well so enjoy and peace out. #yolo","syndicate85","0","0"
"511988771383169024","RT @JAMKidsMin: Being present with your kids may not make you famous, but you’ll be famous for a few http://t.co/kYIIARGPfg #yolo #beintent…","fuelyouthmin","1","0"
"511988576285102080","RT @clairecaudell: hey guys. @serrafresh has officially earned my first twitter ""favorite."" i have never favorited a tweet before but #yolo…","serrafresh","1","0"
"511988522958344192","@Jirayalecochon @riotgames Matchmaking de type #Yolo #Nawak","BastienBergeon","0","0"
